TransactionID,id_15,id_23,id_30,id_31,id_33,DeviceType,DeviceInfo
3234634,New,,,chrome 63.0,,desktop,Windows
3234638,Found,,,chrome 56.0 for android,,mobile,SM-P580 Build/NRD90M
3234768,New,,,chrome 62.0 for android,,mobile,HTC Desire 530 Build/MMB29M
3234778,New,,,chrome 63.0 for android,,mobile,HUAWEI VNS-L23 Build/HUAWEIVNS-L23
3234779,Found,,,ie 11.0 for desktop,,desktop,rv:11.0
3234868,Unknown,,,mobile safari generic,,mobile,
3234866,New,,,chrome 64.0,,desktop,Windows
3250930,New,,Mac OS X 10_9_5,chrome 63.0,1280x800,desktop,MacOS
3234905,New,,,chrome 64.0,,desktop,
3234934,Found,,,chrome 64.0 for android,,mobile,LG-H990 Build/NRD90M
3234913,New,,,chrome generic,,mobile,Moto E (4) Plus Build/NMA26.42-69
3235022,Found,,,mobile safari generic,,mobile,
3235091,New,,,chrome 64.0 for android,,mobile,Moto X Play Build/NPD26.48-24-1
3235188,Found,,,chrome 61.0 for android,,mobile,Redmi Note 4 Build/NRD90M
3235197,New,,,chrome 61.0 for android,,mobile,Redmi Note 4 Build/NRD90M
3235262,New,,,chrome 64.0 for android,,mobile,Lenovo K33b36 Build/NRD90N
3235302,Found,,,chrome 63.0,,desktop,Windows
3235469,Found,,,chrome 63.0,,desktop,Windows
3235707,Unknown,,,mobile safari generic,,mobile,
3235833,New,,,chrome 63.0,,desktop,Windows
3235855,Found,,,chrome 63.0,,desktop,Windows
3235879,Found,,,chrome 63.0,,desktop,Windows
3235813,New,,,chrome 64.0 for android,,mobile,LG-K410 Build/LRX22G
3235846,New,,,ie 11.0 for desktop,,desktop,Trident/7.0
3235918,New,,,chrome 63.0,,desktop,Windows
3236131,Unknown,,,mobile safari generic,,mobile,
3236343,New,,,chrome 60.0,,desktop,Windows
3236460,New,,,chrome 63.0,,desktop,Windows
3236399,New,,,chrome 63.0 for android,,mobile,HUAWEI Y520-U03 Build/HUAWEIY520-U03
3236416,Found,,,chrome 63.0 for android,,mobile,CHC-U03 Build/HuaweiCHC-U03
3236578,New,,,chrome 63.0,,desktop,
3236577,Found,,,chrome 63.0,,desktop,
3236602,New,,,chrome 63.0 for android,,mobile,SM-J200M Build/LMY47X
3236595,Unknown,,,mobile safari generic,,mobile,
3236619,Found,,,chrome 63.0 for android,,mobile,SM-J200M Build/LMY47X
3236562,New,,,chrome 64.0 for android,,mobile,5010S Build/MRA58K
3236672,Found,,,mobile safari generic,,mobile,
3236654,New,,,chrome 63.0,,desktop,
3236670,Found,,,chrome 63.0,,desktop,
3236751,New,,,opera,,desktop,
3236685,Found,,,chrome 63.0 for android,,mobile,SM-J200M Build/LMY47X
3236814,,,,,,,
3237020,New,,,other,,mobile,MYA-L13 Build/HUAWEIMYA-L13
3237053,Unknown,,,mobile safari generic,,mobile,
3236995,Found,,,other,,mobile,MYA-L13 Build/HUAWEIMYA-L13
3237072,Unknown,,,mobile safari generic,,mobile,
3237369,New,,,chrome 63.0,,desktop,
3237388,New,,,chrome,,desktop,
3234327,,,,,,,
3237596,Found,,,chrome 64.0 for android,,mobile,SM-J700M Build/MMB29K
3237820,Found,,,chrome 62.0,,desktop,Windows
3237827,New,,,firefox 58.0,,desktop,Windows
3237961,New,,,edge 15.0,,desktop,Windows
3237943,Found,,,chrome 63.0,,desktop,Windows
3238196,Found,,,chrome 57.0 for android,,mobile,SM-J320M Build/LMY47V
3238186,New,,,chrome 63.0,,desktop,
3238356,New,,,chrome generic,,mobile,Moto G (5) Build/NPP25.137-72
3238395,New,,,mobile safari generic,,mobile,
3241885,New,,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3238427,New,,,chrome 64.0,,desktop,Windows
3238456,Found,,,chrome 64.0,,desktop,Windows
3254075,Found,,Android 6.0.1,samsung browser 6.2,1280x720,mobile,SAMSUNG SM-S727VL Build/MMB29M
3238491,Found,,,chrome 63.0,,desktop,
3238499,Found,,,edge 16.0,,desktop,Windows
3238540,New,,,chrome 64.0,,desktop,Windows
3238525,Unknown,,,mobile safari generic,,mobile,
3238550,Found,,,chrome 64.0,,desktop,Windows
3238577,New,,,chrome 64.0,,desktop,Windows
3238586,New,,,chrome 64.0,,desktop,Windows
3238602,New,,,chrome 64.0 for android,,mobile,TRT-L53 Build/HUAWEITRT-L53
3238671,Found,,,chrome 60.0 for android,,mobile,SM-J701M Build/NRD90M
3238683,Found,,,chrome 60.0 for android,,mobile,SM-J701M Build/NRD90M
3238699,Found,,,chrome 60.0 for android,,mobile,SM-J701M Build/NRD90M
3238694,Found,,,chrome 60.0 for android,,mobile,SM-J701M Build/NRD90M
3238872,New,,,samsung browser 6.2,,mobile,SAMSUNG SM-A720F Build/NRD90M
3238897,Found,,,chrome 60.0 for android,,mobile,SM-J701M Build/NRD90M
3238914,Unknown,,,safari generic,,desktop,
3242401,New,,iOS 11.1.0,mobile safari generic,1334x750,mobile,iOS Device
3239072,Found,,,chrome 63.0,,desktop,
3239083,Unknown,,,safari generic,,desktop,
3239093,New,,,M4Tel/M4,,mobile,M4 SS4456 Build/LMY47V
3239128,New,,,chrome 64.0 for android,,mobile,WAS-LX3 Build/HUAWEIWAS-LX3
3239182,Unknown,,,mobile safari generic,,mobile,
3239225,New,,,mobile safari generic,,mobile,
3239328,Unknown,,,mobile safari generic,,mobile,
3245947,New,,iOS 11.2.2,mobile safari generic,1334x750,mobile,iOS Device
3239619,Found,,,edge 16.0,,desktop,Windows
3243059,New,,iOS 11.2.2,mobile safari generic,2208x1242,mobile,iOS Device
3239791,Found,,,edge 16.0,,desktop,Windows
3239820,Found,,,samsung browser 6.2,,mobile,SAMSUNG SM-G925F Build/NRD90M
3239923,New,,,chrome 64.0 for android,,mobile,SM-G531H Build/LMY48B
3239929,Unknown,,,mobile safari generic,,mobile,
3239956,New,,,chrome 63.0 for android,,mobile,LG-K240 Build/MXB48T
3240218,New,,,chrome 64.0 for android,,mobile,MotoG3 Build/MPIS24.65-33.1-2-16
3240257,Found,,,chrome 63.0,,desktop,Windows
3240313,Found,,,chrome 63.0,,desktop,Windows
3240329,New,,,chrome 61.0 for android,,mobile,5010G Build/MRA58K
3240528,New,,,chrome 63.0 for android,,mobile,AX1070
3240468,Found,,,comodo,,desktop,
3240685,Found,,,chrome 64.0 for android,,mobile,PRA-LX3 Build/HUAWEIPRA-LX3
3240663,Found,,,chrome 64.0 for android,,mobile,PRA-LX3 Build/HUAWEIPRA-LX3
3240714,New,,,chrome 64.0 for android,,mobile,SM-J320M Build/LMY47V
3240820,New,,,firefox 58.0,,desktop,rv:58.0
3240772,New,,,chrome 64.0,,desktop,Windows
3240805,Found,,,firefox 58.0,,desktop,rv:58.0
3240833,Found,,,firefox 58.0,,desktop,rv:58.0
3240897,New,,,chrome 63.0,,desktop,Windows
3240939,Unknown,,,mobile safari generic,,mobile,
3240944,New,,,chrome generic,,mobile,Moto G (5) Build/NPP25.137-72
3240935,New,,,chrome 64.0 for android,,mobile,SM-G570M Build/MMB29K
3240972,Found,,,chrome 63.0,,desktop,Windows
3241237,Found,,,chrome 63.0,,desktop,
3237870,New,,iOS 11.0.3,mobile safari generic,2208x1242,mobile,iOS Device
3241584,Unknown,,,mobile safari generic,,mobile,
3241657,Unknown,,,mobile safari generic,,mobile,
3241642,Found,,,mobile safari generic,,mobile,
3241678,Found,,,chrome generic,,mobile,Moto G (5) Build/NPP25.137-93
3241748,Found,,,chrome 63.0 for android,,mobile,LG-H870 Build/NRD90U
3241873,New,,,chrome 49.0,,desktop,
3241983,New,,,chrome 63.0,,desktop,Windows
3242018,Found,,,firefox 58.0,,desktop,rv:58.0
3242049,New,,,chrome 64.0 for android,,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
3242048,Found,,,chrome 64.0 for android,,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
3242047,Found,,,chrome 64.0 for android,,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
3242031,Found,,,chrome 64.0 for android,,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
3242056,Found,,,chrome generic,,mobile,Moto G (4) Build/NPJ25.93-14.7
3242114,Unknown,,,mobile safari generic,,mobile,
3242272,New,,,chrome generic,,mobile,Moto E (4) Build/NMA26.42-19
3242690,Found,,,chrome 64.0 for android,,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
3242615,Found,,,chrome 64.0 for android,,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
3242623,Found,,,chrome 64.0 for android,,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
3242786,Found,,,chrome 64.0 for android,,mobile,Lenovo K33b36 Build/MMB29M
3243057,Found,,,chrome 63.0,,desktop,
3243127,New,,,ie 11.0 for desktop,,desktop,Trident/7.0
3243143,New,,,chrome 63.0,,desktop,Windows
3243368,Found,,,chrome 63.0,,desktop,
3243564,,,,,,,
3243592,New,,,chrome 64.0,,desktop,Windows
3243975,New,,,chrome 64.0 for android,,mobile,SM-J700M Build/MMB29K
3244141,New,,,ie 11.0 for desktop,,desktop,Trident/7.0
3244325,New,,,chrome 64.0,,desktop,
3244725,New,,,chrome 64.0 for android,,mobile,MYA-L13 Build/HUAWEIMYA-L13
3244868,Found,,,chrome 64.0 for android,,mobile,SM-N920C Build/NRD90M
3244860,Found,,,chrome 64.0 for android,,mobile,SM-T530 Build/LRX22G
3244894,Found,,,other,,mobile,Lenovo-A6020l36 Build/LMY47V
3259727,New,,,firefox,,mobile,rv:57.0
3244949,New,,,chrome 63.0,,desktop,Windows
3244932,Found,,,chrome 63.0 for android,,mobile,G3313 Build/43.0.A.5.79
3244987,,,,,,,
3245015,Found,,,chrome 63.0,,desktop,
3245030,New,,,chrome 63.0,,desktop,Windows
3245088,Found,,,chrome 63.0,,desktop,Windows
3245070,Found,,,chrome 63.0,,desktop,Windows
3245094,Found,,,chrome 63.0,,desktop,Windows
3245101,New,,,Samsung/SM-G532M,,mobile,SM-G532M Build/MMB29T
3245338,New,,,mobile safari generic,,mobile,
3245413,New,,,mobile safari generic,,mobile,
3245550,Found,,,Samsung/SM-G532M,,mobile,SM-G532M Build/MMB29T
3245649,New,,,chrome 63.0,,desktop,
3245714,New,,,chrome 63.0,,desktop,Windows
3245726,New,,,chrome 64.0,,desktop,Windows
3245708,New,,,chrome 64.0 for android,,mobile,SM-G955F Build/NRD90M
3246048,New,,,chrome generic,,mobile,Moto G (4) Build/NPJ25.93-14.7
3246021,Found,,,chrome generic,,mobile,Moto G (4) Build/NPJ25.93-14.7
3246114,Found,,,chrome 63.0,,desktop,Windows
3246156,Found,,,safari generic,,desktop,
3246187,Found,,,chrome 63.0,,desktop,Windows
3246186,Found,,,chrome 64.0,,desktop,Windows
3246385,New,,,chrome 63.0,,desktop,
3246434,New,,,chrome 63.0,,desktop,
3246539,New,,,chrome 62.0 for android,,mobile,Ilium LT500 Build/LMY47O
3246515,New,,,chrome 64.0,,desktop,
3246532,Found,,,chrome 63.0,,desktop,Windows
3246574,New,,,chrome 63.0,,desktop,
3247000,Unknown,,,chrome 63.0,,desktop,Windows
3247180,Found,,Windows 10,edge 16.0,1600x900,desktop,Windows
3247279,New,,,chrome 64.0,,desktop,
3247325,New,,,chrome 63.0,,desktop,Windows
3247428,New,,,chrome 62.0 for android,,mobile,MYA-L13 Build/HUAWEIMYA-L13
3247442,New,,,ie 11.0 for desktop,,desktop,Trident/7.0
3247462,Found,,,chrome 62.0 for android,,mobile,MYA-L13 Build/HUAWEIMYA-L13
3247430,Found,,,other,,mobile,Lenovo-A6020l36 Build/LMY47V
3247465,Found,,,chrome 62.0 for android,,mobile,MYA-L13 Build/HUAWEIMYA-L13
3247558,Found,,,chrome 63.0,,desktop,Windows
3247647,Found,,,chrome 63.0,,desktop,Windows
3247628,Found,,,chrome 63.0,,desktop,Windows
3247627,Found,,,edge 16.0,,desktop,Windows
3247735,New,,,chrome 63.0 for android,,mobile,HTC Desire 526G Build/KOT49H
3247805,Found,,,chrome generic,,mobile,Moto G (5) Build/NPP25.137-72
3247825,New,,,ie 11.0 for desktop,,desktop,Trident/7.0
3247862,Found,,,chrome 63.0,,desktop,
3247856,New,,,mobile safari generic,,mobile,
3247933,New,,,samsung browser 6.2,,mobile,SAMSUNG SM-G610M Build/MMB29K
3247983,New,,,chrome 63.0,,desktop,
3248065,New,,,chrome 64.0,,desktop,Windows
3248044,Unknown,,,mobile safari generic,,mobile,
3248030,New,,,chrome 63.0,,desktop,Windows
3248043,Found,,,chrome 63.0,,desktop,Windows
3248046,Found,,,chrome 63.0,,desktop,Windows
3248086,Found,,,chrome 63.0,,desktop,Windows
3248104,Found,,,chrome 63.0,,desktop,Windows
3248056,Found,,,chrome 63.0,,desktop,Windows
3248081,Found,,,chrome 63.0,,desktop,Windows
3248080,New,,,chrome 63.0,,desktop,Windows
3248082,New,,,chrome generic,,mobile,Moto G (5) Build/NPP25.137-38
3248107,Found,,,chrome 63.0,,desktop,Windows
3248135,New,,,chrome 63.0 for android,,mobile,HUAWEI CUN-L03 Build/HUAWEICUN-L03
3248169,New,,,chrome 64.0 for android,,mobile,SM-N950F Build/NMF26X
3248236,New,,,chrome 64.0,,desktop,Windows
3248269,New,,,chrome 63.0,,desktop,
3248265,New,,,chrome 63.0 for android,,mobile,M4 SS4453 Build/MMB29M
3248819,Unknown,,,mobile safari generic,,mobile,
3248879,New,,,chrome 64.0 for android,,mobile,SM-G530H Build/LRX22G
3248921,New,,,mobile safari generic,,mobile,
3248867,Found,,,chrome 63.0 for android,,mobile,Moto X Play Build/NPD26.48-24-1
3248942,New,,,chrome 64.0,,desktop,Windows
3249009,New,,,chrome 63.0,,desktop,
3249042,Found,,,chrome 63.0,,desktop,Windows
3249197,New,,,chrome 63.0 for android,,mobile,HTC Desire 530 Build/MMB29M
3249217,New,,,chrome 64.0,,desktop,
3249213,Found,,,chrome 64.0,,desktop,
3249421,New,,,chrome 64.0,,desktop,Windows
3249458,Found,,,chrome 64.0,,desktop,Windows
3249534,Found,,,chrome 64.0,,desktop,Windows
3249561,Found,,,chrome 64.0,,desktop,Windows
3249498,Found,,,ie 11.0 for desktop,,desktop,Trident/7.0
3249650,Found,,,chrome 63.0,,desktop,Windows
3249573,New,,,chrome 63.0 for android,,mobile,HUAWEI CUN-L03 Build/HUAWEICUN-L03
3249664,Found,,,chrome 63.0,,desktop,
3249674,Found,,,chrome 63.0,,desktop,
3249741,Found,,,chrome 63.0,,desktop,
3249783,New,,,chrome 63.0 for android,,mobile,LG-K220 Build/MXB48T
3249908,New,,,chrome 63.0,,desktop,
3250078,New,,,chrome 63.0,,desktop,Windows
3250255,Unknown,,,mobile safari generic,,mobile,
3264917,New,,,chrome 64.0,,desktop,
3250329,New,,,firefox 58.0,,desktop,Windows
3250363,Found,,,chrome generic,,mobile,Moto G (4) Build/NPJS25.93-14-13
3250418,Found,,,chrome generic,,mobile,Moto G (4) Build/NPJS25.93-14-13
3250498,Found,,,chrome 64.0 for android,,mobile,SM-J700M Build/MMB29K
3250439,New,,,chrome 64.0,,desktop,Windows
3265139,Found,,,chrome 64.0,,desktop,
3265108,Found,,,chrome 64.0,,desktop,
3250526,Unknown,,,mobile safari generic,,mobile,
3265222,Found,,,chrome 64.0,,desktop,
3265203,Found,,,chrome 64.0,,desktop,
3250585,New,,,chrome 64.0,,desktop,Windows
3250642,Found,,,chrome 64.0,,desktop,Windows
3250609,Found,,,chrome 64.0,,desktop,Windows
3250647,New,,,chrome 64.0 for android,,mobile,Moto G Play Build/MPIS24.241-15.3-26
3247679,New,,iOS 11.1.2,mobile safari generic,2436x1125,mobile,iOS Device
3247726,Found,,iOS 11.1.2,mobile safari generic,2436x1125,mobile,iOS Device
3247646,Found,,iOS 11.1.2,mobile safari generic,2436x1125,mobile,iOS Device
3250677,New,,,chrome 63.0,,desktop,Windows
3250785,Unknown,,,mobile safari generic,,mobile,
3250844,New,,,chrome 64.0,,desktop,Windows
3250868,Unknown,,,mobile safari generic,,mobile,
3250884,New,,,chrome 64.0 for android,,mobile,Ilium X710 Build/MRA58K
3250936,Unknown,,,mobile safari generic,,mobile,
3250940,Found,,,chrome 64.0 for android,,mobile,Ilium X710 Build/MRA58K
3250908,Found,,,chrome 64.0 for android,,mobile,Ilium X710 Build/MRA58K
3250966,Found,,,chrome 64.0 for android,,mobile,Ilium X710 Build/MRA58K
3250941,New,,,firefox 58.0,,desktop,Windows
3250934,Found,,,chrome 64.0 for android,,mobile,Ilium X710 Build/MRA58K
3250992,Found,,,chrome 64.0 for android,,mobile,SM-J710MN Build/MMB29K
3250979,New,,,firefox 58.0,,desktop,Windows
3251025,New,,,chrome 63.0,,desktop,Windows
3251050,New,,,firefox 57.0,,desktop,Linux i686
3251045,New,,,chrome 64.0 for android,,mobile,LG-K500 Build/MMB29M
3251062,New,,,ie 11.0 for desktop,,desktop,Trident/7.0
3251075,Unknown,,,mobile safari generic,,mobile,
3251110,Unknown,,,mobile safari generic,,mobile,
3251160,New,,,mobile safari generic,,mobile,
3251349,New,,,chrome 62.0 for android,,mobile,MotoG3 Build/MPIS24.65-33.1-2-16
3251375,New,,,chrome generic,,mobile,Moto G (5) Plus Build/NPN25.137-72
3251530,Found,,,chrome 57.0 for android,,mobile,SM-J320M Build/LMY47V
3251749,New,,,chrome 64.0,,desktop,Windows
3251718,New,,,chrome 63.0,,desktop,Windows
3251816,Found,,,chrome 64.0,,desktop,Windows
3251845,Found,,,chrome 64.0,,desktop,Windows
3252087,Found,,,chrome 63.0,,desktop,Windows
3266807,New,,,chrome 63.0 for android,,mobile,Z9 PLUS Build/NRD90M
3252105,New,,,chrome 63.0,,desktop,Windows
3252139,New,,,chrome 64.0,,desktop,Windows
3252218,New,,,chrome 64.0,,desktop,Windows
3252196,New,,,chrome 64.0,,desktop,Windows
3252283,New,,,chrome 64.0,,desktop,Windows
3252269,New,,,chrome 64.0,,desktop,
3252266,New,,,chrome 64.0,,desktop,
3252372,New,,,chrome 64.0,,desktop,Windows
3252399,Found,,,chrome generic,,mobile,Moto G (5) Plus Build/NPN25.137-72
3252390,New,,,samsung browser 6.2,,mobile,SAMSUNG SM-J710MN Build/MMB29K
3252519,New,,,chrome 64.0 for android,,mobile,RNE-L03 Build/HUAWEIRNE-L03
3252438,Found,,,chrome 64.0,,desktop,Windows
3252567,New,,,chrome 63.0,,desktop,Windows
3252695,New,,,chrome 64.0 for android,,mobile,HUAWEI
3252740,Unknown,,,mobile safari generic,,mobile,
3252731,New,,,chrome 64.0,,desktop,
3252747,Found,,,chrome 61.0 for android,,mobile,Dash
3267644,Found,,,chrome 63.0 for android,,mobile,Z9 PLUS Build/NRD90M
3267708,Found,,,chrome 63.0 for android,,mobile,Z9 PLUS Build/NRD90M
3253040,New,,,chrome 63.0,,desktop,Windows
3267875,Found,,,chrome 63.0 for android,,mobile,Z9 PLUS Build/NRD90M
3253146,Found,,,chrome 64.0,,desktop,Windows
3253158,Found,,,chrome 64.0,,desktop,Windows
3258981,Found,,Windows 10,edge 16.0,1920x1080,desktop,Windows
3253136,New,,,chrome 64.0,,desktop,Windows
3253137,New,,,firefox 58.0,,desktop,rv:58.0
3253200,Found,,,chrome 64.0,,desktop,Windows
3253222,Found,,,firefox 58.0,,desktop,Windows
3253180,Found,,,firefox 58.0,,desktop,Windows
3253252,Unknown,,,mobile safari generic,,mobile,
3253377,New,,,chrome 64.0,,desktop,
3253456,Found,,,chrome 64.0,,desktop,
3253430,Found,,,chrome 63.0 for android,,mobile,SM-J200M Build/LMY47X
3253479,Found,,,chrome 64.0,,desktop,Windows
3253429,New,,,chrome 64.0 for android,,mobile,LG-M700 Build/NMF26X
3253558,New,,,chrome 64.0 for android,,mobile,SM-J730GM Build/NRD90M
3253591,New,,,chrome 64.0 for android,,mobile,TRT-L53 Build/HUAWEITRT-L53
3253589,New,,,chrome 64.0,,desktop,Windows
3253623,New,,,chrome 64.0 for android,,mobile,SLA-L03 Build/HUAWEISLA-L03
3253649,Found,,,chrome 63.0,,desktop,
3253655,,,,,,,
3253693,Unknown,,,mobile safari generic,,mobile,
3253711,Found,,,chrome 63.0,,desktop,Windows
3253749,Found,,,chrome 64.0 for android,,mobile,SM-G610M Build/MMB29K
3253873,New,,,chrome 64.0 for android,,mobile,4034G
3253856,New,,,safari generic,,desktop,
3253885,New,,,chrome 64.0 for android,,mobile,LG-M320 Build/NRD90U
3256861,New,,iOS 11.2.5,mobile safari generic,2208x1242,mobile,iOS Device
3253970,Unknown,,,mobile safari generic,,mobile,
3253946,Found,,,chrome 63.0,,desktop,Windows
3253980,New,,,chrome 58.0,,desktop,
3253990,Unknown,,,mobile safari generic,,mobile,
3253997,New,,,chrome 63.0 for ios,,mobile,
3254029,New,,,chrome 64.0 for android,,mobile,PRA-LX3 Build/HUAWEIPRA-LX3
3254049,Found,,,chrome 64.0 for android,,mobile,SM-G610M Build/MMB29K
3254020,New,,,chrome 62.0 for android,,mobile,HUAWEI CUN-L03 Build/HUAWEICUN-L03
3254119,,,,,,,
3254159,Unknown,,,mobile safari generic,,mobile,
3254966,New,,,chrome 64.0,,desktop,Windows
3255157,New,,,chrome 63.0 for android,,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
3255093,Found,,,chrome 63.0,,desktop,Windows
3255328,Unknown,,,mobile safari generic,,mobile,
3261184,New,,Mac OS X 10_13_1,safari generic,2880x1800,desktop,MacOS
3255311,Unknown,,,mobile safari generic,,mobile,
3255411,Unknown,,,mobile safari generic,,mobile,
3255423,Unknown,,,chrome 64.0,,desktop,Windows
3255488,Found,,,chrome 64.0 for android,,mobile,BLL-L23 Build/HUAWEIBLL-L23
3255625,New,,,chrome 63.0 for android,,mobile,Hisense F23 Build/NRD90M
3255589,Found,,,chrome 63.0 for android,,mobile,Hisense F23 Build/NRD90M
3255586,New,,,chrome 64.0 for android,,mobile,LG-K580 Build/MRA58K
3255587,Found,,,chrome 63.0 for android,,mobile,Hisense F23 Build/NRD90M
3255615,Found,,,chrome 63.0 for android,,mobile,Hisense F23 Build/NRD90M
3255628,Found,,,chrome generic,,mobile,Moto G (4) Build/NPJ25.93-14.7
3255696,New,,,chrome 64.0,,desktop,
3255815,New,,,chrome 64.0,,desktop,Windows
3255870,New,,,chrome 64.0 for android,,mobile,LG-H840 Build/MMB29M
3255980,Unknown,,,mobile safari generic,,mobile,
3255983,Unknown,,,mobile safari generic,,mobile,
3256054,Unknown,,,mobile safari generic,,mobile,
3256026,Unknown,,,mobile safari generic,,mobile,
3256006,Unknown,,,mobile safari generic,,mobile,
3256067,Found,,,mobile safari generic,,mobile,
3256246,Unknown,,,mobile safari generic,,mobile,
3256374,Found,,iOS 11.0.3,mobile safari generic,2048x1536,mobile,iOS Device
3256386,Found,,iOS 11.0.3,mobile safari generic,2048x1536,mobile,iOS Device
3256480,New,,,chrome 64.0 for android,,mobile,F3113 Build/33.3.A.1.97
3256562,New,,,chrome 63.0,,desktop,Windows
3256609,New,,,mobile safari generic,,mobile,
3256641,New,,,mobile safari generic,,mobile,
3256685,New,,,chrome 64.0 for android,,mobile,F3213 Build/36.1.A.1.86
3256668,Found,,,chrome 64.0 for android,,mobile,SM-J730GM Build/NRD90M
3256825,New,,,chrome 63.0,,desktop,
3256826,New,,,chrome 64.0 for android,,mobile,SM-J710MN Build/MMB29K
3256884,New,,,chrome generic,,mobile,Moto E (4) Build/NMA26.42-19
3256906,Unknown,,,mobile safari generic,,mobile,
3256969,New,,,chrome 49.0 for android,,mobile,9203A Build/MRA58K
3256951,New,,,chrome 64.0,,desktop,Windows
3257020,New,,,chrome generic,,desktop,
3257030,Found,,,chrome generic,,desktop,
3257071,Found,,,chrome 63.0,,desktop,Windows
3257080,Found,,,chrome generic,,desktop,
3257121,Found,,,chrome generic,,desktop,
3257141,New,,,mobile safari generic,,mobile,
3257152,Found,,,chrome 64.0,,desktop,
3257207,New,,,samsung browser 6.2,,mobile,SAMSUNG SM-A520F Build/NRD90M
3266022,New,,,chrome 64.0,,desktop,Windows
3266021,Found,,,chrome 64.0,,desktop,Windows
3257310,New,,,chrome 62.0 for android,,mobile,SM-J700M Build/MMB29K
